id,age,decile_score,priors_count,two_year_recid,sex_Female,sex_Male,age_cat_25 - 45,age_cat_Greater than 45,age_cat_Less than 25,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other
8392,20,6,0,1,0,1,0,0,1,0,0,0,1,0,0
8394,21,3,0,1,0,1,0,0,1,1,0,0,0,0,0
8396,27,10,7,1,0,1,1,0,0,1,0,0,0,0,0
8399,28,9,18,1,0,1,1,0,0,1,0,0,0,0,0
8400,52,1,0,1,0,1,0,1,0,0,0,0,1,0,0
8401,39,9,16,1,0,1,1,0,0,0,0,1,0,0,0
8403,19,4,0,1,0,1,0,0,1,1,0,0,0,0,0
8404,46,1,1,0,0,1,0,1,0,0,0,1,0,0,0
8405,40,4,2,0,0,1,1,0,0,1,0,0,0,0,0
8406,30,8,5,1,0,1,1,0,0,0,0,1,0,0,0
8407,28,3,0,1,0,1,1,0,0,0,0,1,0,0,0
8408,27,2,0,0,0,1,1,0,0,0,0,1,0,0,0
8409,23,7,3,1,0,1,0,0,1,0,0,0,1,0,0
8410,33,10,8,1,0,1,1,0,0,1,0,0,0,0,0
8411,25,6,7,0,0,1,1,0,0,1,0,0,0,0,0
8413,25,5,3,1,0,1,1,0,0,1,0,0,0,0,0
8415,33,6,4,0,0,1,1,0,0,0,0,1,0,0,0
8416,24,3,0,0,1,0,0,0,1,1,0,0,0,0,0
8418,44,7,0,0,0,1,1,0,0,0,0,1,0,0,0
8419,44,1,0,0,0,1,1,0,0,1,0,0,0,0,0
8421,23,7,0,0,1,0,0,0,1,1,0,0,0,0,0
8422,31,8,2,1,1,0,1,0,0,0,0,1,0,0,0
8423,27,2,0,0,0,1,1,0,0,1,0,0,0,0,0
8424,26,8,1,1,1,0,1,0,0,0,0,1,0,0,0
8425,57,5,16,1,0,1,0,1,0,1,0,0,0,0,0
8426,55,1,0,0,0,1,0,1,0,0,0,1,0,0,0
8427,67,1,0,1,0,1,0,1,0,0,0,0,1,0,0
8428,36,6,7,1,1,0,1,0,0,0,0,1,0,0,0
8429,45,6,6,0,0,1,0,1,0,0,0,0,1,0,0
8432,30,9,18,1,0,1,1,0,0,1,0,0,0,0,0
8434,34,8,0,1,0,1,1,0,0,1,0,0,0,0,0
8435,24,2,1,0,0,1,0,0,1,1,0,0,0,0,0
8436,21,5,0,1,0,1,0,0,1,0,0,0,0,0,1
8437,42,1,7,0,0,1,1,0,0,1,0,0,0,0,0
8438,34,10,12,1,1,0,1,0,0,0,0,1,0,0,0
8439,30,4,3,0,0,1,1,0,0,0,0,0,1,0,0
8440,40,4,6,0,0,1,1,0,0,0,0,1,0,0,0
8445,24,8,1,0,0,1,0,0,1,0,0,0,1,0,0
8446,24,6,4,1,0,1,0,0,1,0,1,0,0,0,0
8447,30,9,13,1,0,1,1,0,0,0,0,0,0,0,1
8448,30,3,4,0,0,1,1,0,0,1,0,0,0,0,0
8449,31,3,3,1,0,1,1,0,0,0,0,1,0,0,0
8450,33,3,2,1,0,1,1,0,0,0,0,1,0,0,0
8452,27,3,1,0,0,1,1,0,0,0,0,1,0,0,0
8453,22,2,0,1,0,1,0,0,1,0,0,0,1,0,0
8456,37,3,3,0,0,1,1,0,0,1,0,0,0,0,0
8457,25,2,1,0,0,1,1,0,0,1,0,0,0,0,0
8458,45,1,2,0,0,1,0,1,0,0,0,1,0,0,0
8461,22,2,1,1,0,1,0,0,1,0,0,0,1,0,0
8462,31,5,1,0,0,1,1,0,0,0,0,1,0,0,0
8463,23,5,0,0,0,1,0,0,1,1,0,0,0,0,0
8465,21,4,0,0,0,1,0,0,1,1,0,0,0,0,0
8467,28,5,6,1,0,1,1,0,0,1,0,0,0,0,0
8468,35,1,0,0,0,1,1,0,0,1,0,0,0,0,0
8469,29,4,4,1,0,1,1,0,0,1,0,0,0,0,0
8471,23,4,2,1,0,1,0,0,1,1,0,0,0,0,0
8472,28,10,7,1,0,1,1,0,0,1,0,0,0,0,0
8473,34,7,0,1,1,0,1,0,0,0,0,1,0,0,0
8475,32,2,5,0,1,0,1,0,0,0,0,1,0,0,0
8476,52,1,2,0,0,1,0,1,0,0,0,1,0,0,0
8477,25,4,2,0,0,1,1,0,0,1,0,0,0,0,0
8478,34,7,15,0,0,1,1,0,0,0,0,1,0,0,0
8479,47,4,4,1,0,1,0,1,0,1,0,0,0,0,0
8482,50,9,9,0,0,1,0,1,0,1,0,0,0,0,0
8483,30,5,4,0,1,0,1,0,0,1,0,0,0,0,0
8484,22,3,0,1,0,1,0,0,1,0,0,1,0,0,0
8485,53,1,1,1,0,1,0,1,0,0,0,1,0,0,0
8486,47,9,7,1,1,0,0,1,0,1,0,0,0,0,0
8487,37,8,3,0,0,1,1,0,0,0,0,1,0,0,0
8488,37,5,8,0,0,1,1,0,0,1,0,0,0,0,0
8492,26,10,7,1,0,1,1,0,0,1,0,0,0,0,0
8494,31,2,0,0,1,0,1,0,0,0,0,1,0,0,0
8496,20,3,0,1,0,1,0,0,1,0,0,1,0,0,0
8500,22,7,0,1,0,1,0,0,1,1,0,0,0,0,0
8501,33,10,14,1,0,1,1,0,0,1,0,0,0,0,0
8503,30,2,1,0,0,1,1,0,0,1,0,0,0,0,0
8504,27,6,5,1,0,1,1,0,0,0,0,1,0,0,0
8505,24,9,2,1,0,1,0,0,1,1,0,0,0,0,0
8507,20,4,1,0,1,0,0,0,1,0,0,0,0,0,1
8508,29,2,0,0,0,1,1,0,0,1,0,0,0,0,0
8511,24,3,0,0,0,1,0,0,1,0,0,1,0,0,0
8512,44,9,29,1,0,1,1,0,0,1,0,0,0,0,0
8514,46,1,1,1,1,0,0,1,0,0,0,1,0,0,0
8515,36,2,1,0,1,0,1,0,0,1,0,0,0,0,0
8517,23,3,0,1,0,1,0,0,1,1,0,0,0,0,0
8518,21,10,1,1,0,1,0,0,1,1,0,0,0,0,0
8520,29,6,6,1,0,1,1,0,0,1,0,0,0,0,0
8522,25,9,10,1,0,1,1,0,0,0,0,0,1,0,0
8523,22,4,1,0,1,0,0,0,1,0,0,0,1,0,0
8524,29,5,4,0,0,1,1,0,0,1,0,0,0,0,0
8526,26,9,0,0,1,0,1,0,0,1,0,0,0,0,0
8527,50,1,7,1,1,0,0,1,0,0,0,1,0,0,0
8528,32,2,1,0,0,1,1,0,0,1,0,0,0,0,0
8530,45,1,0,0,0,1,0,1,0,0,0,0,1,0,0
8532,30,2,1,0,0,1,1,0,0,1,0,0,0,0,0
8533,25,5,0,0,0,1,1,0,0,1,0,0,0,0,0
8534,44,5,10,1,1,0,1,0,0,0,0,1,0,0,0
8535,58,4,0,1,0,1,0,1,0,1,0,0,0,0,0
8539,24,6,5,0,0,1,0,0,1,1,0,0,0,0,0
8543,20,10,1,1,0,1,0,0,1,1,0,0,0,0,0
8544,29,1,0,1,0,1,1,0,0,0,0,1,0,0,0
8546,21,5,1,0,0,1,0,0,1,0,0,1,0,0,0
8548,38,9,22,1,0,1,1,0,0,1,0,0,0,0,0
8550,62,2,5,0,0,1,0,1,0,0,0,0,1,0,0
8551,46,1,1,0,1,0,0,1,0,0,0,1,0,0,0
8552,29,10,17,1,0,1,1,0,0,1,0,0,0,0,0
8554,30,4,0,1,0,1,1,0,0,1,0,0,0,0,0
8558,55,1,8,1,0,1,0,1,0,1,0,0,0,0,0
8559,25,9,10,1,0,1,1,0,0,1,0,0,0,0,0
8560,47,1,2,0,0,1,0,1,0,0,0,1,0,0,0
8563,27,2,1,0,0,1,1,0,0,0,0,0,1,0,0
8565,30,10,13,1,0,1,1,0,0,1,0,0,0,0,0
8568,24,5,4,1,0,1,0,0,1,1,0,0,0,0,0
8569,48,1,2,1,0,1,0,1,0,0,0,1,0,0,0
8570,45,6,0,1,0,1,0,1,0,0,0,1,0,0,0
8572,26,5,2,0,0,1,1,0,0,1,0,0,0,0,0
8574,42,2,0,0,1,0,1,0,0,0,0,1,0,0,0
8575,34,2,1,0,0,1,1,0,0,1,0,0,0,0,0
8576,21,4,0,1,0,1,0,0,1,1,0,0,0,0,0
8577,69,1,2,0,1,0,0,1,0,0,0,1,0,0,0
8578,24,5,5,1,0,1,0,0,1,0,0,1,0,0,0
8579,45,1,1,0,0,1,0,1,0,1,0,0,0,0,0
8580,28,9,3,0,0,1,1,0,0,1,0,0,0,0,0
8583,25,8,8,1,0,1,1,0,0,1,0,0,0,0,0
8586,52,1,2,0,0,1,0,1,0,1,0,0,0,0,0
8589,30,1,0,0,0,1,1,0,0,0,0,1,0,0,0
8590,26,3,0,0,1,0,1,0,0,0,0,0,1,0,0
8593,34,2,0,1,0,1,1,0,0,0,0,0,0,0,1
8594,32,7,5,1,0,1,1,0,0,0,0,1,0,0,0
8595,47,4,11,0,0,1,0,1,0,0,0,1,0,0,0
8596,38,4,2,1,0,1,1,0,0,1,0,0,0,0,0
8597,32,10,2,0,0,1,1,0,0,1,0,0,0,0,0
8598,23,7,4,1,0,1,0,0,1,1,0,0,0,0,0
8600,30,1,0,0,0,1,1,0,0,0,0,0,1,0,0
8601,59,9,9,1,0,1,0,1,0,1,0,0,0,0,0
8602,24,7,5,1,0,1,0,0,1,0,0,1,0,0,0
8604,22,6,0,0,1,0,0,0,1,1,0,0,0,0,0
8605,35,3,6,0,0,1,1,0,0,1,0,0,0,0,0
8606,24,7,0,1,0,1,0,0,1,1,0,0,0,0,0
8608,35,6,1,0,0,1,1,0,0,1,0,0,0,0,0
8609,25,6,2,0,0,1,1,0,0,1,0,0,0,0,0
8610,58,2,3,0,0,1,0,1,0,0,0,1,0,0,0
8611,27,4,7,1,0,1,1,0,0,1,0,0,0,0,0
8612,24,9,6,1,0,1,0,0,1,1,0,0,0,0,0
8613,33,2,2,0,0,1,1,0,0,0,0,1,0,0,0
8616,44,3,4,0,0,1,1,0,0,0,0,1,0,0,0
8617,30,5,3,0,0,1,1,0,0,1,0,0,0,0,0
8618,39,2,2,0,1,0,1,0,0,0,0,0,1,0,0
8619,28,3,0,0,0,1,1,0,0,0,0,1,0,0,0
8621,34,2,1,0,0,1,1,0,0,1,0,0,0,0,0
8622,26,8,1,1,0,1,1,0,0,1,0,0,0,0,0
8625,23,2,0,0,0,1,0,0,1,1,0,0,0,0,0
8626,29,8,11,1,0,1,1,0,0,0,0,1,0,0,0
8627,31,4,0,0,0,1,1,0,0,1,0,0,0,0,0
8629,38,1,1,0,0,1,1,0,0,0,0,0,0,0,1
8630,30,8,14,1,0,1,1,0,0,1,0,0,0,0,0
8633,21,4,2,1,0,1,0,0,1,0,0,1,0,0,0
8634,44,1,0,0,0,1,1,0,0,1,0,0,0,0,0
8635,52,1,0,0,0,1,0,1,0,1,0,0,0,0,0
8636,30,5,6,1,0,1,1,0,0,1,0,0,0,0,0
8638,31,8,9,1,0,1,1,0,0,1,0,0,0,0,0
8639,21,6,2,0,1,0,0,0,1,1,0,0,0,0,0
8641,77,1,1,0,0,1,0,1,0,0,0,1,0,0,0
8642,61,6,4,0,0,1,0,1,0,0,0,1,0,0,0
8644,41,1,0,0,1,0,1,0,0,1,0,0,0,0,0
8646,24,5,0,0,1,0,0,0,1,0,0,1,0,0,0
8647,34,3,5,0,1,0,1,0,0,1,0,0,0,0,0
8649,34,2,3,1,0,1,1,0,0,0,0,1,0,0,0
8650,27,3,1,0,0,1,1,0,0,0,0,0,1,0,0
8651,25,7,6,1,0,1,1,0,0,1,0,0,0,0,0
8652,30,1,1,0,0,1,1,0,0,1,0,0,0,0,0
8653,59,1,0,0,0,1,0,1,0,0,0,0,1,0,0
8655,55,1,1,1,0,1,0,1,0,0,0,1,0,0,0
8656,22,6,1,0,1,0,0,0,1,1,0,0,0,0,0
8657,32,6,0,1,0,1,1,0,0,0,0,1,0,0,0
8659,53,2,5,0,0,1,0,1,0,1,0,0,0,0,0
8661,50,2,1,0,0,1,0,1,0,0,0,1,0,0,0
8663,26,4,1,1,0,1,1,0,0,0,0,0,0,0,1
8664,21,5,2,1,0,1,0,0,1,0,0,0,1,0,0
8665,36,6,7,1,0,1,1,0,0,1,0,0,0,0,0
8667,35,8,16,1,0,1,1,0,0,1,0,0,0,0,0
8668,25,3,0,0,1,0,1,0,0,0,0,1,0,0,0
8670,31,6,2,0,1,0,1,0,0,0,0,1,0,0,0
8672,26,5,1,0,1,0,1,0,0,1,0,0,0,0,0
8673,25,2,0,0,0,1,1,0,0,0,0,1,0,0,0
8674,32,1,0,0,0,1,1,0,0,1,0,0,0,0,0
8675,40,3,5,0,0,1,1,0,0,0,0,1,0,0,0
8676,35,3,0,0,0,1,1,0,0,1,0,0,0,0,0
8679,27,3,2,0,0,1,1,0,0,1,0,0,0,0,0
8681,33,9,12,1,0,1,1,0,0,1,0,0,0,0,0
8682,36,1,1,0,0,1,1,0,0,0,1,0,0,0,0
8683,30,2,2,0,0,1,1,0,0,0,0,1,0,0,0
8684,30,4,0,0,0,1,1,0,0,1,0,0,0,0,0
8685,41,8,19,0,0,1,1,0,0,1,0,0,0,0,0
8686,21,7,1,0,1,0,0,0,1,0,0,1,0,0,0
8688,29,7,0,0,1,0,1,0,0,0,0,1,0,0,0
8691,32,2,1,0,0,1,1,0,0,0,0,1,0,0,0
8694,25,5,0,0,0,1,1,0,0,0,0,1,0,0,0
8695,50,1,0,0,0,1,0,1,0,0,0,1,0,0,0
8696,35,2,4,0,0,1,1,0,0,0,0,1,0,0,0
8700,37,9,17,1,0,1,1,0,0,1,0,0,0,0,0
8701,43,1,4,1,0,1,1,0,0,1,0,0,0,0,0
8702,29,6,12,1,0,1,1,0,0,0,0,1,0,0,0
8703,61,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8705,22,9,4,1,1,0,0,0,1,1,0,0,0,0,0
8706,27,4,2,1,0,1,1,0,0,0,0,1,0,0,0
8707,31,10,0,0,0,1,1,0,0,1,0,0,0,0,0
8708,44,9,12,0,0,1,1,0,0,1,0,0,0,0,0
8710,34,2,1,0,1,0,1,0,0,1,0,0,0,0,0
8711,24,6,0,0,0,1,0,0,1,0,0,0,0,0,1
8712,34,6,1,0,1,0,1,0,0,0,0,1,0,0,0
8715,20,7,0,1,1,0,0,0,1,1,0,0,0,0,0
8716,30,1,0,0,0,1,1,0,0,1,0,0,0,0,0
8717,43,1,0,0,1,0,1,0,0,1,0,0,0,0,0
8719,51,1,4,1,0,1,0,1,0,0,0,1,0,0,0
8723,37,5,9,0,0,1,1,0,0,0,0,0,1,0,0
8724,42,9,7,1,0,1,1,0,0,1,0,0,0,0,0
8726,29,4,1,0,1,0,1,0,0,0,0,0,1,0,0
8727,44,1,4,0,0,1,1,0,0,0,0,1,0,0,0
8728,24,6,0,0,1,0,0,0,1,0,0,1,0,0,0
8729,36,1,12,0,0,1,1,0,0,0,0,1,0,0,0
8731,39,1,0,1,0,1,1,0,0,0,0,1,0,0,0
8732,32,5,2,0,0,1,1,0,0,1,0,0,0,0,0
8733,30,2,1,0,0,1,1,0,0,1,0,0,0,0,0
8735,38,1,0,0,0,1,1,0,0,1,0,0,0,0,0
8737,27,6,8,0,1,0,1,0,0,1,0,0,0,0,0
8739,24,3,2,0,0,1,0,0,1,0,0,1,0,0,0
8741,30,6,0,1,1,0,1,0,0,0,0,1,0,0,0
8742,43,2,0,1,1,0,1,0,0,0,0,1,0,0,0
8743,30,9,8,1,0,1,1,0,0,1,0,0,0,0,0
8744,22,7,2,1,0,1,0,0,1,1,0,0,0,0,0
8745,26,4,1,0,1,0,1,0,0,0,0,1,0,0,0
8746,37,4,3,0,0,1,1,0,0,0,0,1,0,0,0
8747,25,9,5,1,0,1,1,0,0,0,0,1,0,0,0
8748,65,3,1,1,0,1,0,1,0,0,0,1,0,0,0
8749,52,5,0,1,0,1,0,1,0,0,0,0,0,0,1
8750,37,6,9,0,0,1,1,0,0,0,0,0,1,0,0
8752,29,1,1,0,0,1,1,0,0,0,0,1,0,0,0
8754,32,5,3,0,0,1,1,0,0,0,0,1,0,0,0
8755,36,1,0,1,0,1,1,0,0,0,0,0,1,0,0
8756,21,9,8,1,0,1,0,0,1,1,0,0,0,0,0
8757,21,3,1,0,0,1,0,0,1,0,0,1,0,0,0
8758,47,4,13,1,0,1,0,1,0,0,0,1,0,0,0
8759,36,2,4,0,1,0,1,0,0,1,0,0,0,0,0
8760,25,7,6,1,1,0,1,0,0,1,0,0,0,0,0
8761,32,2,4,1,0,1,1,0,0,0,0,1,0,0,0
8762,43,1,1,0,0,1,1,0,0,0,0,1,0,0,0
8764,27,6,2,0,0,1,1,0,0,1,0,0,0,0,0
8765,26,4,8,1,0,1,1,0,0,1,0,0,0,0,0
8768,21,3,1,0,0,1,0,0,1,1,0,0,0,0,0
8770,34,2,0,0,0,1,1,0,0,0,1,0,0,0,0
8771,46,1,1,0,0,1,0,1,0,0,0,0,1,0,0
8773,40,6,23,1,0,1,1,0,0,1,0,0,0,0,0
8774,38,3,3,0,0,1,1,0,0,0,0,1,0,0,0
8775,41,9,7,0,0,1,1,0,0,1,0,0,0,0,0
8776,25,10,7,1,0,1,1,0,0,0,0,1,0,0,0
8777,21,4,1,0,0,1,0,0,1,0,0,1,0,0,0
8778,74,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8781,41,4,5,1,0,1,1,0,0,0,0,1,0,0,0
8783,57,7,11,1,0,1,0,1,0,1,0,0,0,0,0
8785,27,3,0,0,1,0,1,0,0,0,0,0,1,0,0
8786,30,2,1,0,0,1,1,0,0,1,0,0,0,0,0
8787,33,6,3,1,1,0,1,0,0,0,0,1,0,0,0
8789,24,2,2,0,0,1,0,0,1,0,0,1,0,0,0
8790,52,1,0,0,0,1,0,1,0,0,1,0,0,0,0
8791,29,6,0,0,1,0,1,0,0,0,0,1,0,0,0
8792,42,2,0,1,1,0,1,0,0,0,0,1,0,0,0
8794,30,2,1,0,1,0,1,0,0,0,0,1,0,0,0
8797,33,5,0,0,0,1,1,0,0,1,0,0,0,0,0
8798,38,1,1,0,0,1,1,0,0,0,0,0,1,0,0
8799,21,6,2,1,0,1,0,0,1,1,0,0,0,0,0
8800,41,4,9,1,1,0,1,0,0,0,0,1,0,0,0
8802,28,8,5,0,1,0,1,0,0,1,0,0,0,0,0
8803,28,8,3,0,0,1,1,0,0,0,0,0,1,0,0
8805,52,1,3,0,1,0,0,1,0,1,0,0,0,0,0
8807,21,8,1,0,0,1,0,0,1,0,0,0,1,0,0
8809,22,5,1,0,1,0,0,0,1,0,0,0,1,0,0
8812,32,3,3,0,0,1,1,0,0,0,0,0,1,0,0
8813,25,2,0,1,0,1,1,0,0,1,0,0,0,0,0
8814,27,3,0,0,1,0,1,0,0,1,0,0,0,0,0
8816,35,2,0,0,0,1,1,0,0,0,0,1,0,0,0
8818,40,3,2,0,0,1,1,0,0,1,0,0,0,0,0
8819,29,3,0,0,1,0,1,0,0,0,0,0,0,0,1
8820,24,9,2,1,0,1,0,0,1,1,0,0,0,0,0
8821,24,10,10,1,0,1,0,0,1,1,0,0,0,0,0
8823,36,10,26,1,0,1,1,0,0,0,0,0,1,0,0
8826,54,6,13,0,0,1,0,1,0,1,0,0,0,0,0
8827,26,3,5,0,0,1,1,0,0,0,0,0,1,0,0
8828,50,2,1,0,0,1,0,1,0,0,0,1,0,0,0
8830,21,7,1,1,0,1,0,0,1,1,0,0,0,0,0
8831,51,1,0,0,0,1,0,1,0,0,0,0,1,0,0
8832,24,5,2,1,0,1,0,0,1,1,0,0,0,0,0
8834,33,8,11,1,0,1,1,0,0,1,0,0,0,0,0
8835,29,1,3,0,0,1,1,0,0,1,0,0,0,0,0
8838,25,4,0,0,1,0,1,0,0,0,0,1,0,0,0
8841,38,3,0,1,0,1,1,0,0,1,0,0,0,0,0
8842,46,3,1,0,0,1,0,1,0,0,0,1,0,0,0
8843,33,7,9,1,0,1,1,0,0,1,0,0,0,0,0
8844,31,7,19,1,0,1,1,0,0,0,0,0,1,0,0
8845,21,4,0,0,0,1,0,0,1,0,0,0,0,0,1
8846,60,1,1,1,0,1,0,1,0,0,0,0,0,0,1
8847,39,5,3,1,1,0,1,0,0,1,0,0,0,0,0
8849,23,5,1,0,0,1,0,0,1,1,0,0,0,0,0
8852,23,5,3,1,1,0,0,0,1,1,0,0,0,0,0
8854,35,4,4,0,0,1,1,0,0,1,0,0,0,0,0
8855,49,2,12,1,0,1,0,1,0,0,0,1,0,0,0
8856,26,4,1,0,0,1,1,0,0,0,0,0,0,0,1
8857,27,5,0,0,0,1,1,0,0,0,0,1,0,0,0
8858,22,6,2,0,0,1,0,0,1,1,0,0,0,0,0
8859,29,4,0,1,1,0,1,0,0,1,0,0,0,0,0
8861,31,9,0,0,0,1,1,0,0,1,0,0,0,0,0
8863,31,6,5,1,0,1,1,0,0,0,0,0,1,0,0
8864,29,3,0,0,1,0,1,0,0,0,0,0,1,0,0
8865,65,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8866,34,3,1,0,1,0,1,0,0,0,0,0,1,0,0
8867,24,10,6,0,0,1,0,0,1,0,0,1,0,0,0
8869,46,2,0,0,0,1,0,1,0,1,0,0,0,0,0
8870,26,2,3,0,0,1,1,0,0,0,0,0,0,0,1
8871,20,4,0,1,0,1,0,0,1,1,0,0,0,0,0
8873,29,10,16,1,0,1,1,0,0,1,0,0,0,0,0
8876,29,3,7,0,0,1,1,0,0,1,0,0,0,0,0
8877,56,1,3,0,1,0,0,1,0,0,0,1,0,0,0
8879,21,4,0,0,0,1,0,0,1,1,0,0,0,0,0
8881,40,10,0,1,0,1,1,0,0,1,0,0,0,0,0
8882,22,9,2,1,0,1,0,0,1,1,0,0,0,0,0
8884,39,1,0,0,0,1,1,0,0,0,0,1,0,0,0
8885,22,8,1,1,0,1,0,0,1,1,0,0,0,0,0
8887,27,6,5,1,1,0,1,0,0,0,0,0,0,0,1
8889,36,2,1,0,0,1,1,0,0,0,0,1,0,0,0
8890,30,1,0,0,0,1,1,0,0,1,0,0,0,0,0
8891,56,4,17,1,0,1,0,1,0,0,0,1,0,0,0
8893,36,6,0,0,0,1,1,0,0,1,0,0,0,0,0
8894,38,7,5,0,0,1,1,0,0,1,0,0,0,0,0
8897,32,1,0,0,0,1,1,0,0,1,0,0,0,0,0
8899,34,9,5,1,1,0,1,0,0,1,0,0,0,0,0
8902,23,3,0,0,0,1,0,0,1,0,0,0,0,0,1
8905,52,1,0,0,0,1,0,1,0,0,0,1,0,0,0
8906,20,10,1,1,0,1,0,0,1,0,0,1,0,0,0
8908,38,4,5,0,0,1,1,0,0,1,0,0,0,0,0
8909,46,1,0,0,0,1,0,1,0,0,0,1,0,0,0
8910,27,4,0,1,0,1,1,0,0,1,0,0,0,0,0
8914,20,3,2,1,0,1,0,0,1,1,0,0,0,0,0
8916,51,1,1,0,1,0,0,1,0,1,0,0,0,0,0
8918,29,2,1,1,1,0,1,0,0,0,0,1,0,0,0
8920,35,2,7,1,1,0,1,0,0,1,0,0,0,0,0
8921,37,1,1,1,0,1,1,0,0,0,0,1,0,0,0
8922,63,1,0,0,0,1,0,1,0,0,0,1,0,0,0
8923,27,6,2,0,0,1,1,0,0,1,0,0,0,0,0
8924,27,4,1,1,0,1,1,0,0,1,0,0,0,0,0
8925,27,5,0,0,0,1,1,0,0,1,0,0,0,0,0
8926,24,6,2,1,0,1,0,0,1,1,0,0,0,0,0
8929,30,2,1,1,0,1,1,0,0,0,0,0,1,0,0
8930,32,8,13,1,0,1,1,0,0,1,0,0,0,0,0
8933,25,10,4,1,0,1,1,0,0,0,0,1,0,0,0
8935,24,9,10,0,0,1,0,0,1,1,0,0,0,0,0
8936,27,1,0,0,0,1,1,0,0,1,0,0,0,0,0
8938,48,5,0,0,1,0,0,1,0,1,0,0,0,0,0
8939,26,4,1,0,1,0,1,0,0,1,0,0,0,0,0
8940,58,1,0,0,0,1,0,1,0,0,0,0,0,0,1
8941,23,5,1,1,0,1,0,0,1,0,0,1,0,0,0
8942,22,4,3,1,0,1,0,0,1,0,0,1,0,0,0
8943,51,1,4,0,1,0,0,1,0,1,0,0,0,0,0
8944,41,1,0,0,0,1,1,0,0,1,0,0,0,0,0
8945,21,7,0,0,0,1,0,0,1,1,0,0,0,0,0
8946,32,7,1,0,0,1,1,0,0,1,0,0,0,0,0
8948,26,2,0,0,0,1,1,0,0,0,0,0,0,0,1
8949,39,6,3,0,1,0,1,0,0,1,0,0,0,0,0
8950,48,1,0,0,1,0,0,1,0,0,0,0,0,0,1
8954,46,1,0,0,0,1,0,1,0,0,0,1,0,0,0
8955,56,8,2,0,0,1,0,1,0,0,0,0,1,0,0
8957,22,7,1,1,0,1,0,0,1,1,0,0,0,0,0
8959,33,8,7,1,0,1,1,0,0,0,0,0,0,0,1
8960,36,4,2,1,0,1,1,0,0,1,0,0,0,0,0
8961,20,9,1,1,0,1,0,0,1,0,0,0,0,1,0
8962,32,3,0,0,0,1,1,0,0,0,0,1,0,0,0
8964,38,4,17,1,0,1,1,0,0,1,0,0,0,0,0
8967,64,1,1,0,0,1,0,1,0,0,0,0,1,0,0
8969,22,5,1,1,0,1,0,0,1,1,0,0,0,0,0
8970,69,1,0,1,0,1,0,1,0,0,0,1,0,0,0
8971,26,4,2,0,0,1,1,0,0,1,0,0,0,0,0
8972,27,6,1,1,1,0,1,0,0,1,0,0,0,0,0
8973,30,6,1,0,1,0,1,0,0,0,0,1,0,0,0
8974,22,8,2,0,0,1,0,0,1,1,0,0,0,0,0
8976,43,1,0,0,1,0,1,0,0,0,0,1,0,0,0
8980,24,1,0,1,0,1,0,0,1,0,0,0,1,0,0
8981,22,4,2,1,0,1,0,0,1,0,0,1,0,0,0
8983,55,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8984,34,1,0,0,0,1,1,0,0,0,0,0,1,0,0
8988,20,2,1,0,0,1,0,0,1,1,0,0,0,0,0
8989,22,7,1,1,0,1,0,0,1,1,0,0,0,0,0
8991,29,9,15,1,0,1,1,0,0,1,0,0,0,0,0
8992,33,9,9,1,0,1,1,0,0,0,0,1,0,0,0
8995,55,8,7,0,0,1,0,1,0,0,0,1,0,0,0
8996,22,6,1,0,0,1,0,0,1,1,0,0,0,0,0
8997,55,1,1,0,0,1,0,1,0,1,0,0,0,0,0
8998,43,1,0,1,1,0,1,0,0,0,0,1,0,0,0
8999,21,10,0,1,0,1,0,0,1,1,0,0,0,0,0
9003,38,4,6,0,0,1,1,0,0,1,0,0,0,0,0
9004,23,2,0,0,0,1,0,0,1,1,0,0,0,0,0
9005,28,5,1,0,1,0,1,0,0,0,0,1,0,0,0
9008,45,1,0,0,0,1,0,1,0,0,0,0,0,0,1
9010,39,1,1,0,0,1,1,0,0,1,0,0,0,0,0
9012,79,1,1,0,0,1,0,1,0,0,0,1,0,0,0
9013,48,1,1,0,0,1,0,1,0,0,0,1,0,0,0
9017,20,8,2,1,0,1,0,0,1,0,0,0,1,0,0
9018,31,8,5,0,0,1,1,0,0,1,0,0,0,0,0
9020,30,5,4,1,0,1,1,0,0,0,0,1,0,0,0
9022,32,4,5,1,0,1,1,0,0,1,0,0,0,0,0
9023,56,1,1,0,0,1,0,1,0,0,0,1,0,0,0
9027,28,8,0,1,1,0,1,0,0,1,0,0,0,0,0
9028,43,1,2,0,0,1,1,0,0,1,0,0,0,0,0
9030,20,3,0,0,0,1,0,0,1,0,0,0,1,0,0
9031,27,7,21,1,0,1,1,0,0,1,0,0,0,0,0
9032,41,6,0,0,0,1,1,0,0,1,0,0,0,0,0
9033,24,3,1,0,0,1,0,0,1,0,0,0,0,0,1
9034,43,1,3,1,0,1,1,0,0,1,0,0,0,0,0
9038,33,1,1,0,1,0,1,0,0,1,0,0,0,0,0
9039,22,3,0,0,0,1,0,0,1,1,0,0,0,0,0
9040,34,1,3,0,0,1,1,0,0,1,0,0,0,0,0
9041,36,1,0,0,0,1,1,0,0,0,0,1,0,0,0
9042,69,5,0,0,0,1,0,1,0,0,0,1,0,0,0
